year,month,state,size,capacity
2015,4,qld,0,731
2015,4,qld,1,2993
2015,4,qld,2,8923
2015,4,qld,3,605
2015,4,qld,4,333
2015,4,qld,5,603
2015,4,qld,6,509
2015,4,qld,7,126
2015,4,qld,8,100
2015,4,qld,9,0
2015,4,qld,a,0
2015,5,qld,0,887
2015,5,qld,1,2826
2015,5,qld,2,9205
2015,5,qld,3,584
2015,5,qld,4,268
2015,5,qld,5,476
2015,5,qld,6,666
2015,5,qld,7,487
2015,5,qld,8,2641
2015,5,qld,9,0
2015,5,qld,a,0
2015,6,qld,0,811
2015,6,qld,1,2757
2015,6,qld,2,9832
2015,6,qld,3,609
2015,6,qld,4,446
2015,6,qld,5,659
2015,6,qld,6,722
2015,6,qld,7,364
2015,6,qld,8,100
2015,6,qld,9,0
2015,6,qld,a,0
2015,7,qld,0,915
2015,7,qld,1,3026
2015,7,qld,2,12470
2015,7,qld,3,932
2015,7,qld,4,592
2015,7,qld,5,616
2015,7,qld,6,709
2015,7,qld,7,627
2015,7,qld,8,200
2015,7,qld,9,0
2015,7,qld,a,0
2015,8,qld,0,560
2015,8,qld,1,2700
2015,8,qld,2,9465
2015,8,qld,3,729
2015,8,qld,4,567
2015,8,qld,5,587
2015,8,qld,6,963
2015,8,qld,7,412
2015,8,qld,8,0
2015,8,qld,9,0
2015,8,qld,a,0
2015,9,qld,0,662
2015,9,qld,1,2806
2015,9,qld,2,10343
2015,9,qld,3,799
2015,9,qld,4,435
2015,9,qld,5,673
2015,9,qld,6,467
2015,9,qld,7,607
2015,9,qld,8,488
2015,9,qld,9,0
2015,9,qld,a,0
2015,10,qld,0,570
2015,10,qld,1,2592
2015,10,qld,2,9472
2015,10,qld,3,713
2015,10,qld,4,395
2015,10,qld,5,463
2015,10,qld,6,806
2015,10,qld,7,592
2015,10,qld,8,0
2015,10,qld,9,0
2015,10,qld,a,0
2015,11,qld,0,516
2015,11,qld,1,2476
2015,11,qld,2,8681
2015,11,qld,3,723
2015,11,qld,4,624
2015,11,qld,5,547
2015,11,qld,6,808
2015,11,qld,7,676
2015,11,qld,8,3868
2015,11,qld,9,0
2015,11,qld,a,0
2015,12,qld,0,379
2015,12,qld,1,2297
2015,12,qld,2,7729
2015,12,qld,3,669
2015,12,qld,4,818
2015,12,qld,5,666
2015,12,qld,6,765
2015,12,qld,7,1319
2015,12,qld,8,0
2015,12,qld,9,0
2015,12,qld,a,0
2016,1,qld,0,372
2016,1,qld,1,1818
2016,1,qld,2,6513
2016,1,qld,3,709
2016,1,qld,4,399
2016,1,qld,5,478
2016,1,qld,6,163
2016,1,qld,7,695
2016,1,qld,8,244
2016,1,qld,9,0
2016,1,qld,a,0
2016,2,qld,0,464
2016,2,qld,1,2333
2016,2,qld,2,8238
2016,2,qld,3,818
2016,2,qld,4,648
2016,2,qld,5,609
2016,2,qld,6,738
2016,2,qld,7,648
2016,2,qld,8,100
2016,2,qld,9,0
2016,2,qld,a,0
2016,3,qld,0,491
2016,3,qld,1,2395
2016,3,qld,2,7928
2016,3,qld,3,799
2016,3,qld,4,478
2016,3,qld,5,454
2016,3,qld,6,614
2016,3,qld,7,549
2016,3,qld,8,200
2016,3,qld,9,0
2016,3,qld,a,0
2016,4,qld,0,473
2016,4,qld,1,2034
2016,4,qld,2,7844
2016,4,qld,3,821
2016,4,qld,4,618
2016,4,qld,5,515
2016,4,qld,6,399
2016,4,qld,7,1086
2016,4,qld,8,0
2016,4,qld,9,0
2016,4,qld,a,0
2016,5,qld,0,459
2016,5,qld,1,1890
2016,5,qld,2,8258
2016,5,qld,3,942
2016,5,qld,4,719
2016,5,qld,5,1025
2016,5,qld,6,946
2016,5,qld,7,440
2016,5,qld,8,100
2016,5,qld,9,0
2016,5,qld,a,0
2016,6,qld,0,461
2016,6,qld,1,2173
2016,6,qld,2,7858
2016,6,qld,3,961
2016,6,qld,4,1007
2016,6,qld,5,1026
2016,6,qld,6,1013
2016,6,qld,7,572
2016,6,qld,8,1209
2016,6,qld,9,0
2016,6,qld,a,0
2016,7,qld,0,508
2016,7,qld,1,1990
2016,7,qld,2,7826
2016,7,qld,3,950
2016,7,qld,4,1015
2016,7,qld,5,903
2016,7,qld,6,1108
2016,7,qld,7,753
2016,7,qld,8,862
2016,7,qld,9,0
2016,7,qld,a,0
2016,8,qld,0,520
2016,8,qld,1,2266
2016,8,qld,2,9231
2016,8,qld,3,1100
2016,8,qld,4,852
2016,8,qld,5,1203
2016,8,qld,6,995
2016,8,qld,7,1297
2016,8,qld,8,0
2016,8,qld,9,0
2016,8,qld,a,0
2016,9,qld,0,432
2016,9,qld,1,2274
2016,9,qld,2,9222
2016,9,qld,3,1216
2016,9,qld,4,1052
2016,9,qld,5,1116
2016,9,qld,6,1119
2016,9,qld,7,1049
2016,9,qld,8,0
2016,9,qld,9,0
2016,9,qld,a,0
2016,10,qld,0,428
2016,10,qld,1,2063
2016,10,qld,2,9386
2016,10,qld,3,1248
2016,10,qld,4,883
2016,10,qld,5,885
2016,10,qld,6,1260
2016,10,qld,7,1447
2016,10,qld,8,198
2016,10,qld,9,0
2016,10,qld,a,0
2016,11,qld,0,444
2016,11,qld,1,2728
2016,11,qld,2,11812
2016,11,qld,3,1778
2016,11,qld,4,1036
2016,11,qld,5,1288
2016,11,qld,6,1162
2016,11,qld,7,1344
2016,11,qld,8,0
2016,11,qld,9,0
2016,11,qld,a,0
2016,12,qld,0,371
2016,12,qld,1,2509
2016,12,qld,2,13525
2016,12,qld,3,2005
2016,12,qld,4,1487
2016,12,qld,5,1640
2016,12,qld,6,1765
2016,12,qld,7,3998
2016,12,qld,8,0
2016,12,qld,9,0
2016,12,qld,a,0
2017,1,qld,0,324
2017,1,qld,1,1995
2017,1,qld,2,9272
2017,1,qld,3,1261
2017,1,qld,4,721
2017,1,qld,5,556
2017,1,qld,6,509
2017,1,qld,7,340
2017,1,qld,8,0
2017,1,qld,9,0
2017,1,qld,a,0
2017,2,qld,0,405
2017,2,qld,1,2607
2017,2,qld,2,12352
2017,2,qld,3,1421
2017,2,qld,4,1027
2017,2,qld,5,791
2017,2,qld,6,813
2017,2,qld,7,324
2017,2,qld,8,0
2017,2,qld,9,0
2017,2,qld,a,0
2017,3,qld,0,403
2017,3,qld,1,2626
2017,3,qld,2,12825
2017,3,qld,3,1585
2017,3,qld,4,1382
2017,3,qld,5,1178
2017,3,qld,6,1071
2017,3,qld,7,1161
2017,3,qld,8,0
2017,3,qld,9,25000
2017,3,qld,a,0
2017,4,qld,0,366
2017,4,qld,1,2021
2017,4,qld,2,12120
2017,4,qld,3,1709
2017,4,qld,4,969
2017,4,qld,5,925
2017,4,qld,6,1179
2017,4,qld,7,1037
2017,4,qld,8,567
2017,4,qld,9,0
2017,4,qld,a,0
2017,5,qld,0,490
2017,5,qld,1,2510
2017,5,qld,2,13821
2017,5,qld,3,2190
2017,5,qld,4,1514
2017,5,qld,5,1515
2017,5,qld,6,1690
2017,5,qld,7,1770
2017,5,qld,8,1081
2017,5,qld,9,0
2017,5,qld,a,0
2017,6,qld,0,458
2017,6,qld,1,2335
2017,6,qld,2,13522
2017,6,qld,3,1969
2017,6,qld,4,1618
2017,6,qld,5,1659
2017,6,qld,6,2018
2017,6,qld,7,1532
2017,6,qld,8,477
2017,6,qld,9,0
2017,6,qld,a,0
2017,7,qld,0,471
2017,7,qld,1,2481
2017,7,qld,2,14415
2017,7,qld,3,2093
2017,7,qld,4,1828
2017,7,qld,5,1406
2017,7,qld,6,1343
2017,7,qld,7,2046
2017,7,qld,8,699
2017,7,qld,9,15000
2017,7,qld,a,0
2017,8,qld,0,522
2017,8,qld,1,2261
2017,8,qld,2,14695
2017,8,qld,3,2840
2017,8,qld,4,2261
2017,8,qld,5,1407
2017,8,qld,6,2831
2017,8,qld,7,1495
2017,8,qld,8,1768
2017,8,qld,9,0
2017,8,qld,a,0
2017,9,qld,0,411
2017,9,qld,1,2072
2017,9,qld,2,13428
2017,9,qld,3,2686
2017,9,qld,4,2221
2017,9,qld,5,1637
2017,9,qld,6,2273
2017,9,qld,7,2655
2017,9,qld,8,1693
2017,9,qld,9,0
2017,9,qld,a,0
2017,10,qld,0,340
2017,10,qld,1,1948
2017,10,qld,2,12622
2017,10,qld,3,3282
2017,10,qld,4,2141
2017,10,qld,5,1572
2017,10,qld,6,1888
2017,10,qld,7,2492
2017,10,qld,8,726
2017,10,qld,9,0
2017,10,qld,a,0
2017,11,qld,0,430
2017,11,qld,1,2246
2017,11,qld,2,16434
2017,11,qld,3,4972
2017,11,qld,4,2880
2017,11,qld,5,2170
2017,11,qld,6,2720
2017,11,qld,7,3032
2017,11,qld,8,7556
2017,11,qld,9,13054
2017,11,qld,a,0
2017,12,qld,0,356
2017,12,qld,1,2102
2017,12,qld,2,14662
2017,12,qld,3,5189
2017,12,qld,4,2926
2017,12,qld,5,2350
2017,12,qld,6,2958
2017,12,qld,7,5461
2017,12,qld,8,847
2017,12,qld,9,10898
2017,12,qld,a,63168
2018,1,qld,0,279
2018,1,qld,1,1775
2018,1,qld,2,11936
2018,1,qld,3,4107
2018,1,qld,4,2261
2018,1,qld,5,1033
2018,1,qld,6,1457
2018,1,qld,7,1047
2018,1,qld,8,765
2018,1,qld,9,20162
2018,1,qld,a,0
2018,2,qld,0,325
2018,2,qld,1,2260
2018,2,qld,2,12942
2018,2,qld,3,4618
2018,2,qld,4,2842
2018,2,qld,5,1292
2018,2,qld,6,1949
2018,2,qld,7,1520
2018,2,qld,8,197
2018,2,qld,9,0
2018,2,qld,a,0
2018,3,qld,0,387
2018,3,qld,1,2250
2018,3,qld,2,13031
2018,3,qld,3,6161
2018,3,qld,4,2913
2018,3,qld,5,1886
2018,3,qld,6,2137
2018,3,qld,7,1586
2018,3,qld,8,298
2018,3,qld,9,17344
2018,3,qld,a,279048
2018,4,qld,0,341
2018,4,qld,1,2105
2018,4,qld,2,11887
2018,4,qld,3,5295
2018,4,qld,4,2636
2018,4,qld,5,1961
2018,4,qld,6,1815
2018,4,qld,7,1260
2018,4,qld,8,1003
2018,4,qld,9,0
2018,4,qld,a,0
2018,5,qld,0,411
2018,5,qld,1,2300
2018,5,qld,2,12762
2018,5,qld,3,7108
2018,5,qld,4,3853
2018,5,qld,5,2117
2018,5,qld,6,2525
2018,5,qld,7,2304
2018,5,qld,8,1319
2018,5,qld,9,0
2018,5,qld,a,0
2018,6,qld,0,311
2018,6,qld,1,1613
2018,6,qld,2,11505
2018,6,qld,3,8454
2018,6,qld,4,3509
2018,6,qld,5,2269
2018,6,qld,6,3205
2018,6,qld,7,3325
2018,6,qld,8,2866
2018,6,qld,9,0
2018,6,qld,a,0
2018,7,qld,0,311
2018,7,qld,1,1692
2018,7,qld,2,11756
2018,7,qld,3,9807
2018,7,qld,4,4082
2018,7,qld,5,2184
2018,7,qld,6,2374
2018,7,qld,7,1251
2018,7,qld,8,1672
2018,7,qld,9,0
2018,7,qld,a,275371
2018,8,qld,0,312
2018,8,qld,1,1552
2018,8,qld,2,11569
2018,8,qld,3,11624
2018,8,qld,4,4396
2018,8,qld,5,2497
2018,8,qld,6,3211
2018,8,qld,7,2181
2018,8,qld,8,666
2018,8,qld,9,0
2018,8,qld,a,207051
2018,9,qld,0,274
2018,9,qld,1,1484
2018,9,qld,2,9497
2018,9,qld,3,12533
2018,9,qld,4,4133
2018,9,qld,5,2039
2018,9,qld,6,2388
2018,9,qld,7,1212
2018,9,qld,8,3257
2018,9,qld,9,0
2018,9,qld,a,330620
2018,10,qld,0,350
2018,10,qld,1,1464
2018,10,qld,2,9012
2018,10,qld,3,14244
2018,10,qld,4,4981
2018,10,qld,5,2291
2018,10,qld,6,2046
2018,10,qld,7,2269
2018,10,qld,8,1560
2018,10,qld,9,19924
2018,10,qld,a,0
2018,11,qld,0,361
2018,11,qld,1,1346
2018,11,qld,2,10691
2018,11,qld,3,18586
2018,11,qld,4,6052
2018,11,qld,5,2763
2018,11,qld,6,2762
2018,11,qld,7,3240
2018,11,qld,8,4754
2018,11,qld,9,0
2018,11,qld,a,95545
2018,12,qld,0,277
2018,12,qld,1,1134
2018,12,qld,2,7267
2018,12,qld,3,16174
2018,12,qld,4,6161
2018,12,qld,5,3236
2018,12,qld,6,4166
2018,12,qld,7,5453
2018,12,qld,8,7744
2018,12,qld,9,0
2018,12,qld,a,75092
2019,1,qld,0,199
2019,1,qld,1,1007
2019,1,qld,2,6371
2019,1,qld,3,16409
2019,1,qld,4,3862
2019,1,qld,5,1413
2019,1,qld,6,1208
2019,1,qld,7,1008
2019,1,qld,8,4171
2019,1,qld,9,29694
2019,1,qld,a,84749
2019,2,qld,0,392
2019,2,qld,1,1206
2019,2,qld,2,7527
2019,2,qld,3,17882
2019,2,qld,4,5966
2019,2,qld,5,1761
2019,2,qld,6,1570
2019,2,qld,7,1451
2019,2,qld,8,4764
2019,2,qld,9,0
2019,2,qld,a,126202
2019,3,qld,0,266
2019,3,qld,1,1348
2019,3,qld,2,7581
2019,3,qld,3,19704
2019,3,qld,4,6020
2019,3,qld,5,2046
2019,3,qld,6,2184
2019,3,qld,7,1897
2019,3,qld,8,351
2019,3,qld,9,0
2019,3,qld,a,0
2019,4,qld,0,255
2019,4,qld,1,1073
2019,4,qld,2,6803
2019,4,qld,3,18363
2019,4,qld,4,6059
2019,4,qld,5,1943
2019,4,qld,6,2502
2019,4,qld,7,1617
2019,4,qld,8,855
2019,4,qld,9,0
2019,4,qld,a,70099
2019,5,qld,0,294
2019,5,qld,1,1288
2019,5,qld,2,7455
2019,5,qld,3,21509
2019,5,qld,4,7477
2019,5,qld,5,2486
2019,5,qld,6,2799
2019,5,qld,7,4323
2019,5,qld,8,3628
2019,5,qld,9,0
2019,5,qld,a,130745
2019,6,qld,0,306
2019,6,qld,1,1143
2019,6,qld,2,6994
2019,6,qld,3,18609
2019,6,qld,4,6625
2019,6,qld,5,3170
2019,6,qld,6,4101
2019,6,qld,7,3455
2019,6,qld,8,507
2019,6,qld,9,0
2019,6,qld,a,89216
2019,7,qld,0,370
2019,7,qld,1,1528
2019,7,qld,2,8343
2019,7,qld,3,23444
2019,7,qld,4,7733
2019,7,qld,5,3256
2019,7,qld,6,3187
2019,7,qld,7,2828
2019,7,qld,8,7172
2019,7,qld,9,0
2019,7,qld,a,0
2019,8,qld,0,298
2019,8,qld,1,1333
2019,8,qld,2,7299
2019,8,qld,3,22637
2019,8,qld,4,6938
2019,8,qld,5,3072
2019,8,qld,6,3294
2019,8,qld,7,2089
2019,8,qld,8,2393
2019,8,qld,9,19366
2019,8,qld,a,0
2019,9,qld,0,337
2019,9,qld,1,1367
2019,9,qld,2,7513
2019,9,qld,3,22622
2019,9,qld,4,8434
2019,9,qld,5,3221
2019,9,qld,6,4388
2019,9,qld,7,3200
2019,9,qld,8,3310
2019,9,qld,9,0
2019,9,qld,a,0
2019,10,qld,0,301
2019,10,qld,1,1406
2019,10,qld,2,6894
2019,10,qld,3,25704
2019,10,qld,4,9186
2019,10,qld,5,3089
2019,10,qld,6,3619
2019,10,qld,7,3290
2019,10,qld,8,4537
2019,10,qld,9,0
2019,10,qld,a,0
2019,11,qld,0,236
2019,11,qld,1,1303
2019,11,qld,2,6754
2019,11,qld,3,28602
2019,11,qld,4,10782
2019,11,qld,5,3859
2019,11,qld,6,4853
2019,11,qld,7,4929
2019,11,qld,8,4828
2019,11,qld,9,0
2019,11,qld,a,168317
2019,12,qld,0,230
2019,12,qld,1,1148
2019,12,qld,2,5920
2019,12,qld,3,27486
2019,12,qld,4,11089
2019,12,qld,5,5270
2019,12,qld,6,5686
2019,12,qld,7,6362
2019,12,qld,8,2146
2019,12,qld,9,0
2019,12,qld,a,0
2020,1,qld,0,212
2020,1,qld,1,1090
2020,1,qld,2,5416
2020,1,qld,3,24322
2020,1,qld,4,7461
2020,1,qld,5,2019
2020,1,qld,6,1917
2020,1,qld,7,1463
2020,1,qld,8,2305
2020,1,qld,9,0
2020,1,qld,a,0
2020,2,qld,0,203
2020,2,qld,1,1299
2020,2,qld,2,6085
2020,2,qld,3,25992
2020,2,qld,4,9141
2020,2,qld,5,2652
2020,2,qld,6,2806
2020,2,qld,7,3468
2020,2,qld,8,3946
2020,2,qld,9,0
2020,2,qld,a,0
2020,3,qld,0,347
2020,3,qld,1,1658
2020,3,qld,2,7482
2020,3,qld,3,29410
2020,3,qld,4,12191
2020,3,qld,5,3198
2020,3,qld,6,3319
2020,3,qld,7,5138
2020,3,qld,8,2673
2020,3,qld,9,0
2020,3,qld,a,0
2020,4,qld,0,272
2020,4,qld,1,1346
2020,4,qld,2,5879
2020,4,qld,3,25484
2020,4,qld,4,11215
2020,4,qld,5,3549
2020,4,qld,6,3531
2020,4,qld,7,5612
2020,4,qld,8,3090
2020,4,qld,9,0
2020,4,qld,a,78172
2020,5,qld,0,291
2020,5,qld,1,1479
2020,5,qld,2,5634
2020,5,qld,3,23497
2020,5,qld,4,11060
2020,5,qld,5,3680
2020,5,qld,6,3337
2020,5,qld,7,5559
2020,5,qld,8,1593
2020,5,qld,9,0
2020,5,qld,a,0
2020,6,qld,0,325
2020,6,qld,1,1432
2020,6,qld,2,6039
2020,6,qld,3,27635
2020,6,qld,4,13066
2020,6,qld,5,3869
2020,6,qld,6,5182
2020,6,qld,7,7907
2020,6,qld,8,676
2020,6,qld,9,0
2020,6,qld,a,0
2020,7,qld,0,306
2020,7,qld,1,1577
2020,7,qld,2,6126
2020,7,qld,3,29485
2020,7,qld,4,15756
2020,7,qld,5,4031
2020,7,qld,6,3039
2020,7,qld,7,3583
2020,7,qld,8,2496
2020,7,qld,9,0
2020,7,qld,a,33794
2020,8,qld,0,293
2020,8,qld,1,1533
2020,8,qld,2,5396
2020,8,qld,3,29590
2020,8,qld,4,15676
2020,8,qld,5,4533
2020,8,qld,6,3496
2020,8,qld,7,2725
2020,8,qld,8,1114
2020,8,qld,9,0
2020,8,qld,a,0
2020,9,qld,0,304
2020,9,qld,1,1502
2020,9,qld,2,5505
2020,9,qld,3,31654
2020,9,qld,4,16757
2020,9,qld,5,5134
2020,9,qld,6,3686
2020,9,qld,7,2226
2020,9,qld,8,1549
2020,9,qld,9,0
2020,9,qld,a,0
2020,10,qld,0,326
2020,10,qld,1,1549
2020,10,qld,2,4863
2020,10,qld,3,31819
2020,10,qld,4,17982
2020,10,qld,5,3824
2020,10,qld,6,4408
2020,10,qld,7,3539
2020,10,qld,8,896
2020,10,qld,9,0
2020,10,qld,a,0
2020,11,qld,0,262
2020,11,qld,1,1403
2020,11,qld,2,5408
2020,11,qld,3,33508
2020,11,qld,4,20526
2020,11,qld,5,4797
2020,11,qld,6,5514
2020,11,qld,7,6522
2020,11,qld,8,1721
2020,11,qld,9,0
2020,11,qld,a,0
2020,12,qld,0,209
2020,12,qld,1,1261
2020,12,qld,2,4816
2020,12,qld,3,28819
2020,12,qld,4,20520
2020,12,qld,5,6234
2020,12,qld,6,8445
2020,12,qld,7,6932
2020,12,qld,8,0
2020,12,qld,9,0
2020,12,qld,a,144012
2021,1,qld,0,200
2021,1,qld,1,1289
2021,1,qld,2,3711
2021,1,qld,3,25209
2021,1,qld,4,15450
2021,1,qld,5,2508
2021,1,qld,6,1914
2021,1,qld,7,1443
2021,1,qld,8,6476
2021,1,qld,9,5403
2021,1,qld,a,0
2021,2,qld,0,315
2021,2,qld,1,1500
2021,2,qld,2,5150
2021,2,qld,3,30071
2021,2,qld,4,20839
2021,2,qld,5,4239
2021,2,qld,6,3640
2021,2,qld,7,2396
2021,2,qld,8,2381
2021,2,qld,9,0
2021,2,qld,a,0
2021,3,qld,0,363
2021,3,qld,1,1620
2021,3,qld,2,5173
2021,3,qld,3,32022
2021,3,qld,4,24177
2021,3,qld,5,3990
2021,3,qld,6,3804
2021,3,qld,7,2630
2021,3,qld,8,5918
2021,3,qld,9,0
2021,3,qld,a,0
2021,4,qld,0,325
2021,4,qld,1,1529
2021,4,qld,2,4694
2021,4,qld,3,27167
2021,4,qld,4,20827
2021,4,qld,5,3838
2021,4,qld,6,3478
2021,4,qld,7,2106
2021,4,qld,8,546
2021,4,qld,9,0
2021,4,qld,a,0
2021,5,qld,0,336
2021,5,qld,1,1541
2021,5,qld,2,4832
2021,5,qld,3,25499
2021,5,qld,4,21508
2021,5,qld,5,5260
2021,5,qld,6,4688
2021,5,qld,7,3823
2021,5,qld,8,376
2021,5,qld,9,0
2021,5,qld,a,0
2021,6,qld,0,316
2021,6,qld,1,1579
2021,6,qld,2,4645
2021,6,qld,3,24302
2021,6,qld,4,21622
2021,6,qld,5,5655
2021,6,qld,6,6220
2021,6,qld,7,4395
2021,6,qld,8,418
2021,6,qld,9,0
2021,6,qld,a,0
2021,7,qld,0,344
2021,7,qld,1,1535
2021,7,qld,2,4703
2021,7,qld,3,25063
2021,7,qld,4,24073
2021,7,qld,5,5236
2021,7,qld,6,4965
2021,7,qld,7,4491
2021,7,qld,8,1075
2021,7,qld,9,0
2021,7,qld,a,0
2021,8,qld,0,424
2021,8,qld,1,1704
2021,8,qld,2,4438
2021,8,qld,3,24345
2021,8,qld,4,23239
2021,8,qld,5,4972
2021,8,qld,6,4406
2021,8,qld,7,3674
2021,8,qld,8,100
2021,8,qld,9,0
2021,8,qld,a,0
2021,9,qld,0,381
2021,9,qld,1,1527
2021,9,qld,2,4225
2021,9,qld,3,24793
2021,9,qld,4,25568
2021,9,qld,5,5078
2021,9,qld,6,4166
2021,9,qld,7,3025
2021,9,qld,8,190
2021,9,qld,9,0
2021,9,qld,a,0
2021,10,qld,0,320
2021,10,qld,1,1215
2021,10,qld,2,3697
2021,10,qld,3,21111
2021,10,qld,4,21319
2021,10,qld,5,4392
2021,10,qld,6,3129
2021,10,qld,7,3805
2021,10,qld,8,5754
2021,10,qld,9,0
2021,10,qld,a,0
2021,11,qld,0,283
2021,11,qld,1,1263
2021,11,qld,2,4078
2021,11,qld,3,22965
2021,11,qld,4,23707
2021,11,qld,5,4910
2021,11,qld,6,5623
2021,11,qld,7,4694
2021,11,qld,8,1019
2021,11,qld,9,0
2021,11,qld,a,460011
2021,12,qld,0,239
2021,12,qld,1,1169
2021,12,qld,2,3942
2021,12,qld,3,23556
2021,12,qld,4,27112
2021,12,qld,5,6904
2021,12,qld,6,6887
2021,12,qld,7,6515
2021,12,qld,8,2365
2021,12,qld,9,0
2021,12,qld,a,202501
2022,1,qld,0,81
2022,1,qld,1,740
2022,1,qld,2,2607
2022,1,qld,3,14723
2022,1,qld,4,13855
2022,1,qld,5,1903
2022,1,qld,6,787
2022,1,qld,7,448
2022,1,qld,8,699
2022,1,qld,9,0
2022,1,qld,a,0
2022,2,qld,0,209
2022,2,qld,1,1131
2022,2,qld,2,3373
2022,2,qld,3,18989
2022,2,qld,4,17911
2022,2,qld,5,2934
2022,2,qld,6,1983
2022,2,qld,7,1221
2022,2,qld,8,0
2022,2,qld,9,0
2022,2,qld,a,0
2022,3,qld,0,271
2022,3,qld,1,1254
2022,3,qld,2,3382
2022,3,qld,3,21511
2022,3,qld,4,22089
2022,3,qld,5,2832
2022,3,qld,6,2324
2022,3,qld,7,2546
2022,3,qld,8,200
2022,3,qld,9,0
2022,3,qld,a,0
2022,4,qld,0,460
2022,4,qld,1,902
2022,4,qld,2,2618
2022,4,qld,3,15365
2022,4,qld,4,17621
2022,4,qld,5,3269
2022,4,qld,6,1805
2022,4,qld,7,1587
2022,4,qld,8,1461
2022,4,qld,9,0
2022,4,qld,a,199823
2022,5,qld,0,197
2022,5,qld,1,919
2022,5,qld,2,2720
2022,5,qld,3,15254
2022,5,qld,4,16440
2022,5,qld,5,2418
2022,5,qld,6,1914
2022,5,qld,7,1189
2022,5,qld,8,0
2022,5,qld,9,0
2022,5,qld,a,0
2022,6,qld,0,201
2022,6,qld,1,832
2022,6,qld,2,2523
2022,6,qld,3,13754
2022,6,qld,4,14698
2022,6,qld,5,2699
2022,6,qld,6,1537
2022,6,qld,7,646
2022,6,qld,8,100
2022,6,qld,9,0
2022,6,qld,a,0
2007,1,sa,0,47
2007,1,sa,1,9
2007,1,sa,2,0
2007,1,sa,3,0
2007,1,sa,4,0
2007,1,sa,5,0
2007,1,sa,6,0
2007,1,sa,7,0
2007,1,sa,8,0
2007,1,sa,9,0
2007,1,sa,a,0
2007,2,sa,0,62
2007,2,sa,1,6
2007,2,sa,2,0
2007,2,sa,3,0
2007,2,sa,4,0
2007,2,sa,5,0
2007,2,sa,6,0
2007,2,sa,7,0
2007,2,sa,8,0
2007,2,sa,9,0
2007,2,sa,a,0
2007,3,sa,0,76
2007,3,sa,1,11
2007,3,sa,2,0
2007,3,sa,3,0
2007,3,sa,4,0
2007,3,sa,5,0
2007,3,sa,6,0
2007,3,sa,7,0
2007,3,sa,8,0
2007,3,sa,9,0
2007,3,sa,a,0
2007,4,sa,0,36
2007,4,sa,1,13
2007,4,sa,2,0
2007,4,sa,3,7
2007,4,sa,4,0
2007,4,sa,5,0
2007,4,sa,6,0
2007,4,sa,7,0
2007,4,sa,8,0
2007,4,sa,9,0
2007,4,sa,a,0
2007,5,sa,0,20
2007,5,sa,1,0
2007,5,sa,2,6
2007,5,sa,3,0
2007,5,sa,4,0
2007,5,sa,5,0
2007,5,sa,6,0
2007,5,sa,7,0
2007,5,sa,8,0
2007,5,sa,9,0
2007,5,sa,a,0
2007,6,sa,0,73
2007,6,sa,1,18
2007,6,sa,2,0
2007,6,sa,3,0
2007,6,sa,4,0
2007,6,sa,5,0
2007,6,sa,6,0
2007,6,sa,7,0
2007,6,sa,8,0
2007,6,sa,9,0
2007,6,sa,a,0
2007,7,sa,0,130
2007,7,sa,1,19
2007,7,sa,2,0
2007,7,sa,3,0
2007,7,sa,4,0
2007,7,sa,5,0
2007,7,sa,6,0
2007,7,sa,7,0
2007,7,sa,8,0
2007,7,sa,9,0
2007,7,sa,a,0
2007,8,sa,0,149
2007,8,sa,1,53
2007,8,sa,2,0
2007,8,sa,3,0
2007,8,sa,4,0
2007,8,sa,5,0
2007,8,sa,6,0
2007,8,sa,7,0
2007,8,sa,8,0
2007,8,sa,9,0
2007,8,sa,a,0
2007,9,sa,0,131
2007,9,sa,1,34
2007,9,sa,2,0
2007,9,sa,3,0
2007,9,sa,4,0
2007,9,sa,5,0
2007,9,sa,6,0
2007,9,sa,7,0
2007,9,sa,8,0
2007,9,sa,9,0
2007,9,sa,a,0
2007,10,sa,0,172
2007,10,sa,1,55
2007,10,sa,2,5
2007,10,sa,3,0
2007,10,sa,4,0
2007,10,sa,5,0
2007,10,sa,6,0
2007,10,sa,7,0
2007,10,sa,8,0
2007,10,sa,9,0
2007,10,sa,a,0
2007,11,sa,0,196
2007,11,sa,1,41
2007,11,sa,2,16
2007,11,sa,3,0
2007,11,sa,4,0
2007,11,sa,5,0
2007,11,sa,6,0
2007,11,sa,7,0
2007,11,sa,8,0
2007,11,sa,9,0
2007,11,sa,a,0
2007,12,sa,0,221
2007,12,sa,1,60
2007,12,sa,2,5
2007,12,sa,3,0
2007,12,sa,4,0
2007,12,sa,5,0
2007,12,sa,6,0
2007,12,sa,7,0
2007,12,sa,8,0
2007,12,sa,9,0
2007,12,sa,a,0
2008,1,sa,0,204
2008,1,sa,1,56
2008,1,sa,2,0
2008,1,sa,3,0
2008,1,sa,4,0
2008,1,sa,5,0
2008,1,sa,6,0
2008,1,sa,7,0
2008,1,sa,8,0
2008,1,sa,9,0
2008,1,sa,a,0
2008,2,sa,0,240
2008,2,sa,1,38
2008,2,sa,2,0
2008,2,sa,3,15
2008,2,sa,4,0
2008,2,sa,5,0
2008,2,sa,6,0
2008,2,sa,7,0
2008,2,sa,8,0
2008,2,sa,9,0
2008,2,sa,a,0
2008,3,sa,0,225
2008,3,sa,1,29
2008,3,sa,2,10
2008,3,sa,3,0
2008,3,sa,4,0
